name,type,required,default,example,enum,description,path,interface_id,is_pagination_param,is_time_param,business_key_type
advertiserIds,array,是,,[123456789012345],,广告账号ID列表，BigInteger数组，必填，必须至少选择一个店铺,advertiserIds,LX-86309AAB2BAC,否,否,"店铺, 广告账号"
campaignIds,array,否,,"[10001,10002]",,广告活动ID列表，Long数组，指定查询的广告活动ID，支持批量查询,campaignIds,LX-86309AAB2BAC,否,否,
campaignType,array,是,,"[""video""]","sponsoredProducts-manual(SP手动), sponsoredProducts-auto(SP自动), sba(SB品牌广告), video(SV视频广告)","广告活动类型列表，String数组，必填，枚举值：sponsoredProducts-manual(SP手动), sponsoredProducts-auto(SP自动), sba(SB品牌广告), video(SV视频广告)。注意：查询SV广告报告必须且只能携带video",campaignType,LX-86309AAB2BAC,否,否,
day,int,是,,14,"3, 14, 30","归因天数，必填，数据归因天数，枚举值：3, 14, 30",day,LX-86309AAB2BAC,否,否,
endDate,string,是,,2024-11-12,,结束日期，必填，格式：yyyy-MM-dd，且 startDate 和 endDate 间隔不能超过31天,endDate,LX-86309AAB2BAC,否,是,
operationSourceType,string,是,,gateway,,操作来源，必填，openapi调用必传gateway，前端传web,operationSourceType,LX-86309AAB2BAC,否,否,
orderField,string,否,按广告花费倒序,adSpend,,排序字段，支持对查询结果中的任意字段进行排序（驼峰命名）。包括但不限于: 基础指标(numAdsShown/numAdsClicks/adSpend)、销售指标(attributedSales/attributedOrders/attributedUnits/advertisedSkuSales/advertisedSkuUnits)、关联指标(otherSkuSales/otherSkuUnits)、品牌新买家指标(ntbOrders/ntbRevenue/ntbUnits)、计算指标(cpc/ctr/cvr/acos/roas/aov/cpa)、时间字段(startDate/endDate/entityCreateAt)等所有返回的报表字段。不传时默认按广告花费倒序,orderField,LX-86309AAB2BAC,否,是,"SKU, 订单号"
orderType,string,否,ASC,DESC,"ASC-升序, DESC-降序，不传时默认ASC","排序类型，枚举值：ASC-升序, DESC-降序，不传时默认ASC",orderType,LX-86309AAB2BAC,否,否,订单号
pageNum,int,是,,1,,页码，必填，分页时的页码，从1开始,pageNum,LX-86309AAB2BAC,是,否,
pageSize,int,是,,20,,每页大小，必填，openapi必传且小于2000,pageSize,LX-86309AAB2BAC,是,否,
paging,boolean,是,,1,,是否分页，必填，openapi必填true,paging,LX-86309AAB2BAC,是,否,
searchText,string,否,,Black Friday Campaign,,搜索文本，模糊搜索广告活动名称,searchText,LX-86309AAB2BAC,否,否,
startDate,string,是,,2024-11-01,,开始日期，必填，格式：yyyy-MM-dd，且 startDate 和 endDate 间隔不能超过31天,startDate,LX-86309AAB2BAC,否,是,
status,array,否,,"[""enabled"",""live""]","enabled-启用, paused-暂停, scheduled-已安排, rescheduled-重新安排, live-运行中, proposal-提议, completed-已完成","广告活动状态列表，String数组，枚举值：enabled-启用, paused-暂停, scheduled-已安排, rescheduled-重新安排, live-运行中, proposal-提议, completed-已完成",status,LX-86309AAB2BAC,否,否,
overseas_order_no,string,是,,OWS240724004,,备货单号,overseas_order_no,LX-87182E99B1B7,否,否,订单号
product_list,array,是,,,,产品信息,product_list,LX-87182E99B1B7,否,否,
current_receive_num,int,是,,10,,收货数量,product_list[].current_receive_num,LX-87182E99B1B7,否,否,
fnsku,string,否,,FN7DB7A81,,fnsku【备货单中对应有值则必填】,product_list[].fnsku,LX-87182E99B1B7,否,否,SKU
product_code,string,否,,00015214,,第三方仓sku【备货单中对应有值则必填】,product_list[].product_code,LX-87182E99B1B7,否,否,SKU
product_id,int,是,,33055,,本地产品id,product_list[].product_id,LX-87182E99B1B7,否,否,
sid,int,否,,0,,店铺id【备货单中对应有值则必填】 ，对应[查询亚马逊店铺列表](docs/BasicData/SellerLists)接口对应字段【sid】,product_list[].sid,LX-87182E99B1B7,否,否,店铺
isMatched,int,否,,,,是否配对，0否，1是,isMatched,LX-87EAA59FF5C7,否,否,
keyword,string,否,,,,关键词，搜索sku / 品名 / 第三方产品名 / 产品编码,keyword,LX-87EAA59FF5C7,否,否,SKU
length,int,否,20,,,分页大小，默认20，上限200,length,LX-87EAA59FF5C7,是,否,
offset,int,否,0,,,分页偏移量，默认0,offset,LX-87EAA59FF5C7,是,否,
twIds,string,否,,"123,124",,三方仓id，多个之间用逗号隔开,twIds,LX-87EAA59FF5C7,否,否,仓库
wpId,int,是,,1666,,三方服务商id,wpId,LX-87EAA59FF5C7,否,否,
pkg_height,string,是,,1.2,,包裹高,pkg_height,LX-890B84A34002,否,否,
pkg_length,string,是,,1.8,,包裹长,pkg_length,LX-890B84A34002,是,否,
pkg_width,string,是,,1.4,,包裹宽,pkg_width,LX-890B84A34002,否,否,仓库
wo_number,string,是,,WO103703789643006464,,销售出库单号，对应[查询销售出库单列表](docs/Warehouse/WmsOrderList)data>>wo_number字段,wo_number,LX-890B84A34002,否,否,"订单号, 仓库"
ptId,long,否,,1234567890,,装箱任务id，未填时 taskSn 必填,ptId,LX-8C46310BDBDA,否,否,
taskSn,string,否,,PL260423001,,装箱任务单号，未填时 ptId 必填,taskSn,LX-8C46310BDBDA,否,否,
end_date,string,是,,2024-08-05,,结束日期【提醒时间】，闭区间，格式：Y-m-d，时间间隔最长不超过90天,end_date,LX-8DD1FB86D648,否,是,
length,int,否,50,50,,分页长度，默认50，上限200,length,LX-8DD1FB86D648,是,否,
model_id_list,array,否,,"[1,2]",,预警模型： 1 Listing调价预警 2 FBA费变更预警 3 Listing下架预警 6 FBA费异常预警 7 折扣异常预警 18 业务指标预警 20 折扣叠加预警 21 buybox丢失预警 26 父ASIN变更预警,model_id_list,LX-8DD1FB86D648,否,否,ASIN
offset,int,否,,0,,分页偏移量,offset,LX-8DD1FB86D648,是,否,
search_field,string,否,,asin,rule_name 规则名称 asin ASIN msku MSKU,搜索类型： rule_name 规则名称 asin ASIN msku MSKU,search_field,LX-8DD1FB86D648,否,否,"MSKU, ASIN, SKU"
search_value,string,否,,B0CWS8MNW1,,搜索值,search_value,LX-8DD1FB86D648,否,否,
show_status,int,是,,1,,处理状态： 0 待处理 1 全部,show_status,LX-8DD1FB86D648,否,否,
sids,array,否,,"[1,136]",,店铺id ，对应[查询亚马逊店铺列表](docs/BasicData/SellerLists)接口对应字段【sid】,sids,LX-8DD1FB86D648,否,否,店铺
start_date,string,是,,2024-06-05,,开始日期【提醒时间】，闭区间，格式：Y-m-d，时间间隔最长不超过90天,start_date,LX-8DD1FB86D648,否,是,
bin_type_list,string,否,,5,【多个类型用逗号分隔】 1 待检暂存 2 可用暂存 3 次品暂存 4 拣货暂存 5 可用 6 次品,仓位类型：【多个类型用逗号分隔】 1 待检暂存 2 可用暂存 3 次品暂存 4 拣货暂存 5 可用 6 次品,bin_type_list,LX-8DE4E360B561,否,否,
end_date,string,否,,2024-06-01,,操作结束时间，Y-m-d，开区间，联合开始时间使用,end_date,LX-8DE4E360B561,否,是,
length,int,否,20,20,,分页长度，默认20,length,LX-8DE4E360B561,是,否,
offset,int,否,0,0,,分页偏移量，默认0,offset,LX-8DE4E360B561,是,否,
start_date,string,否,,2022-01-30,,操作开始时间，Y-m-d，闭区间，联合结束时间使用,start_date,LX-8DE4E360B561,否,是,
type,string,否,全部类型】,19,【多个流水类型用英文逗号分隔，不填默认全部类型】 16 换标入库 17 加工入库 18 拆分入库 19 其他入库 22 采购入库 23 委外入库 24 调拨入库 25 盘盈入库 26 退货入库 27 移除入库 28 采购质检 29 委外质检 32 委外出库 33 盘亏出库 34 换标出库 35 加工出库 36 拆分出库 37 FBA出库 38 FBM出库 39 退货出库 41 调拨出库 42 其他出库 65 WFS出库 71 采购上架 72 委外上架 100 库存调整 200 成本补录 30001 已撤销,流水类型：【多个流水类型用英文逗号分隔，不填默认全部类型】 16 换标入库 17 加工入库 18 拆分入库 19 其他入库 22 采购入库 23 委外入库 24 调拨入库 25 盘盈入库 26 退货入库 27 移除入库 28 采购质检 29 委外质检 32 委外出库 33 盘亏出库 34 换标出库 35 加工出库 36 拆分出库 37 FBA出库 38 FBM出库 39 退货出库 41 调拨出库 42 其他出库 65 WFS出库 71 采购上架 72 委外上架 100 库存调整 200 成本补录 30001 已撤销,type,LX-8DE4E360B561,否,否,
wid,string,否,所有仓库,"1,578,765",,"仓库ID，多个仓库ID用英文逗号,分隔，传或者传空则默认所有仓库",wid,LX-8DE4E360B561,否,否,仓库
bin_type,int,否,1】,2,,出库仓位方式：【默认1】 1 系统自定选择 2 指定出库仓位,bin_type,LX-8F4BA5E003C6,否,否,
product_list,array,是,,,,调整的产品明细数据,product_list,LX-8F4BA5E003C6,否,否,
adjustment_valid_num,int,是,,1,,调整量,product_list[].adjustment_valid_num,LX-8F4BA5E003C6,否,否,
fnsku,string,否,为空,XXX111,,原FNSKU，默认为空,product_list[].fnsku,LX-8F4BA5E003C6,否,否,SKU
in_available_bin,array,否,可用暂存,,,入库仓位列表，默认可用暂存,product_list[].in_available_bin,LX-8F4BA5E003C6,否,否,
num,int,否,,1,,入库数量，当填写入库仓位时，该字段必填 【in_available_bin>>num 之和 等于 adjustment_valid_num】,product_list[].in_available_bin.num,LX-8F4BA5E003C6,否,否,
whb_code,string,否,,T-2,,入库仓位,product_list[].in_available_bin.whb_code,LX-8F4BA5E003C6,否,否,
out_available_bin,array,否,可用暂存【仅当bin_type,,,出库仓位列表，默认可用暂存【仅当bin_type = 2 生效】,product_list[].out_available_bin,LX-8F4BA5E003C6,否,否,
num,int,否,按ERP页面逻辑出库,1,,出库数量，默认按ERP页面逻辑出库 【out_available_bin>>num 之和 等于 adjustment_valid_num】,product_list[].out_available_bin.num,LX-8F4BA5E003C6,否,否,
whb_code,string,否,,T-1,,出库仓位,product_list[].out_available_bin.whb_code,LX-8F4BA5E003C6,否,否,
product_id,int,是,,1,,产品id,product_list[].product_id,LX-8F4BA5E003C6,否,否,
product_remark,string,否,,产品备注,,产品备注,product_list[].product_remark,LX-8F4BA5E003C6,否,否,
seller_id,string,否,为0,1,,"原店铺id，默认为0 ,对应[查询亚马逊店铺列表](docs/BasicData/SellerLists)接口对应字段【seller_id】",product_list[].seller_id,LX-8F4BA5E003C6,否,否,店铺
to_fnsku,string,否,空,XXX222,,新FNSKU，默认空,product_list[].to_fnsku,LX-8F4BA5E003C6,否,否,SKU
to_product_id,string,是,,,,新产品id,product_list[].to_product_id,LX-8F4BA5E003C6,否,否,
to_seller_id,int,否,为0,2,,新店铺id，默认为0,product_list[].to_seller_id,LX-8F4BA5E003C6,否,否,店铺
remark,string,否,,单据备注,,单据备注,remark,LX-8F4BA5E003C6,否,否,
wid,int,是,,1,,系统仓库id,wid,LX-8F4BA5E003C6,否,否,仓库
end_date,string,是,,2023-10-31,,结束时间，格式：yyyy-mm-dd,end_date,LX-8F98CEB43A6D,否,是,
length,number,否,为200,40,,分页长度，默认为200,length,LX-8F98CEB43A6D,是,否,
mids,array,否,,"[""1"",""2""]",,国家列表,mids,LX-8F98CEB43A6D,否,否,
offset,number,否,为20,0,,分页偏移量，默认为20,offset,LX-8F98CEB43A6D,是,否,
search_field,string,否,】,msku,,搜索条件： asin ASIN parent_asin 父ASIN msku MSKU【默认】,search_field,LX-8F98CEB43A6D,否,否,"MSKU, ASIN, SKU"
search_value,array,否,,"[""1234123""]",,搜索值,search_value,LX-8F98CEB43A6D,否,否,
sids,array,否,,"[""123""]",,店铺列表,sids,LX-8F98CEB43A6D,否,否,店铺
start_date,string,是,,2023-10-01,,开始时间，格式：yyyy-mm-dd,start_date,LX-8F98CEB43A6D,否,是,
summary_type,string,是,,asin,,日志维度： asin ASIN parent_asin 父ASIN msku MSKU,summary_type,LX-8F98CEB43A6D,否,否,"MSKU, ASIN, SKU"
end_date,string,是,,2024-08-05,,结束日期【提醒时间】，闭区间，格式：Y-m-d，时间间隔最长不超过90天,end_date,LX-8F9A0C4E13C0,否,是,
length,int,否,50,50,,分页长度，默认50，上限200,length,LX-8F9A0C4E13C0,是,否,
model_id_list,array,否,,"[5,22]",,预警模型： 4 本地库存预警 5 亚马逊库存预警 22 本地库龄预警 23 亚马逊库龄预警,model_id_list,LX-8F9A0C4E13C0,否,否,
offset,int,否,,0,,分页偏移量,offset,LX-8F9A0C4E13C0,是,否,
product_type_list,array,否,,"[2,3]",2 MSKU 3 SKU+仓库+店铺+FNSKU,产品类型： 2 MSKU 3 SKU+仓库+店铺+FNSKU,product_type_list,LX-8F9A0C4E13C0,否,否,"店铺, MSKU, SKU, 仓库"
show_status,int,是,,1,,处理状态： 0 待处理 1 全部,show_status,LX-8F9A0C4E13C0,否,否,
start_date,string,是,,2024-06-05,,开始日期【提醒时间】，闭区间，格式：Y-m-d，时间间隔最长不超过90天,start_date,LX-8F9A0C4E13C0,否,是,
base64File,string,是,,,,PDF/PNG/JPG/JPEG格式文件 Base64编码,base64File,LX-8FB1CC9572F0,否,否,
fileName,string,是,,aa,,面单文件名,fileName,LX-8FB1CC9572F0,否,否,
trackingNo,string,是,,B09JK94H12,,运单号,trackingNo,LX-8FB1CC9572F0,否,否,
waybillNo,string,是,,15165615,,跟踪号,waybillNo,LX-8FB1CC9572F0,否,否,
woId,int,是,,1234,,出库单id，对应[查询销售出库单列表](/docs/Warehouse/WmsOrderList),woId,LX-8FB1CC9572F0,否,否,"订单号, 仓库"
batch_status,string,是,,Enable,,状态: Enable 启用 Disable 禁用,batch_status,LX-90CFB48DDD46,否,否,
product_ids,array,否,,"[10290,10289,10288]",,产品id,product_ids,LX-90CFB48DDD46,否,否,
appId,string,是,,,,AppID，在ERP开放接口菜单中获取,appId,LX-9118DDA102D0,否,否,
appSecret,string,是,,,,App Secret，在ERP开放接口菜单中获取,appSecret,LX-9118DDA102D0,否,否,
fulfillment_types,array,否,,[0],,发货方式： 0 WFS Eligible 1 Walmart Fulfilled 2 Seller Fulfilled,fulfillment_types,LX-9212623D77EA,否,否,店铺
length,int,否,20,20,,分页长度，默认20，上限200,length,LX-9212623D77EA,是,否,
listing_end_time,string,否,,2024-09-11,,结束日期，Y-m-d，闭区间【开始结束时间不超过31天】,listing_end_time,LX-9212623D77EA,否,是,
listing_start_time,string,否,,2024-08-12,,开始日期，Y-m-d，闭区间【开始结束时间不超过31天】,listing_start_time,LX-9212623D77EA,否,是,
listing_time_field,int,否,,1,1 创建时间 2 更新时间,搜索时间类型： 1 创建时间 2 更新时间,listing_time_field,LX-9212623D77EA,否,是,
offset,int,否,0,0,,分页偏移量，默认0,offset,LX-9212623D77EA,是,否,
principalUids,array,否,,"[10001,10002]",,负责人用户ID列表,principalUids,LX-9212623D77EA,否,否,
search_field,int,否,,1,1 MSKU 2 商品ID 3 SKU 4 标题,搜索字段类型： 1 MSKU 2 商品ID 3 SKU 4 标题,search_field,LX-9212623D77EA,否,否,"MSKU, SKU"
search_single_value,string,否,,114,,"搜索值(字符串,单个模糊搜索)",search_single_value,LX-9212623D77EA,否,否,
status,array,否,,[0],,状态： 0 PUBLISHED 1 READY TO PUBLISH 2 IN PROGRESS 3 UNPUBLISHED 4 STAGE 5 SYSTEM PROBLEM,status,LX-9212623D77EA,否,否,
store_ids,array,否,,"[""11084132377317376""]",,店铺id,store_ids,LX-9212623D77EA,否,否,店铺
picture_list,array,是,,,,产品图片信息,picture_list,LX-927D66FB6D5A,否,否,
is_primary,int,是,,1,,是否产品主图：0 否，1 是,picture_list[].is_primary,LX-927D66FB6D5A,否,否,
pic_url,string,是,,http://www.news.cn/xx/1129400412e0h.jpg,,产品图片链接,picture_list[].pic_url,LX-927D66FB6D5A,否,否,
sku,string,是,,skuAdd,,本地产品SKU,sku,LX-927D66FB6D5A,否,否,SKU
end_time,string,否,,2024-07-25,,结束时间【时间间隔最长不得超过90天】，闭区间，格式：Y-m-d,end_time,LX-92FE8988B86C,否,是,
length,int,否,20,20,,分页长度，默认20，上限200,length,LX-92FE8988B86C,是,否,
offset,int,否,0,0,,分页偏移量，默认0,offset,LX-92FE8988B86C,是,否,
pay_status,string,否,,"0,1",,支付状态【多个使用英文逗号分隔】： 0 未申请 1 已申请 2 部分付款 3 已付清,pay_status,LX-92FE8988B86C,否,否,
search_field,string,否,,order_sn,sku SKU order_sn 采购单号,搜索类型： sku SKU order_sn 采购单号,search_field,LX-92FE8988B86C,否,否,"SKU, 订单号"
search_value,string,否,,PO240725048,,查询值,search_value,LX-92FE8988B86C,否,否,
start_time,string,否,,2024-07-25,,开始时间【时间间隔最长不得超过90天】，闭区间，格式：Y-m-d,start_time,LX-92FE8988B86C,否,是,
time_field,string,否,,create_time,create_time 创建时间,时间搜索类型： create_time 创建时间,time_field,LX-92FE8988B86C,否,是,
date_type,string,是,,1,1 日 2 周 3 月,时间类型： 1 日 2 周 3 月,date_type,LX-93C1FB831AAA,否,是,
end_date,string,是,,2024-08-05,,结束时间，闭区间，格式：Y-m-d,end_date,LX-93C1FB831AAA,否,是,
search_field,string,是,,asin,asin ASIN parent_asin 父ASIN msku MSKU,搜索类型： asin ASIN parent_asin 父ASIN msku MSKU,search_field,LX-93C1FB831AAA,否,否,"MSKU, ASIN, SKU"
search_value,string,是,,B085NNMFH7,,搜索值,search_value,LX-93C1FB831AAA,否,否,
sids,array,是,,"[""109,136""]",,店铺id ，对应[查询亚马逊店铺列表](docs/BasicData/SellerLists)接口对应字段【sid】,sids,LX-93C1FB831AAA,否,否,店铺
start_date,string,是,,2022-01-01,,开始时间，闭区间，格式：Y-m-d,start_date,LX-93C1FB831AAA,否,是,
end_date,string,否,,2024-08-01,,结束日期【时间间隔最长不得超过90天】，闭区间，格式：Y-m-d,end_date,LX-95A42DA552D3,否,是,
length,int,否,20,20,,分页长度，默认20，上限200,length,LX-95A42DA552D3,是,否,
offset,int,否,0,0,,分页偏移量，默认0,offset,LX-95A42DA552D3,是,否,
