interface_key,platform,business_domain,module,api_name,api_path,method,protocol,source_doc_path,normalized_interface_source,request_params_source,response_fields_source,verification_status,contract_status,do_not_use_status,deleted_status,priority,target_system_module,data_role,risk_code,notes
LX-7A8CF9DA594A,Lingxing ERP (platform scope unverified),Other,统计,创建报告,/openReport/report/task/createReport,POST,UNVERIFIED,,docs/integrations/lingxing-walmart-openapi/normalized/interfaces.csv#LX-7A8CF9DA594A,docs/integrations/lingxing-walmart-openapi/normalized/request_params.csv#LX-7A8CF9DA594A (6 rows),docs/integrations/lingxing-walmart-openapi/normalized/response_fields.csv#LX-7A8CF9DA594A (7 rows),doc=文档已收录; tested=未验证; phase1=待评估,DO_NOT_USE,yes,no,P2,运营,reference_only,DO_NOT_USE,no matching repository legacy Markdown snapshot; excluded from implementation without a separate Owner re-evaluation
LX-A263B195A5CB,Amazon,Other,补货建议,单个设置规则-ASIN,/erp/sc/routing/fbaSug/asin/setConfig,POST,UNVERIFIED,,docs/integrations/lingxing-walmart-openapi/normalized/deleted_interfaces.csv#LX-A263B195A5CB,NONE,NONE,no verification row,DELETED,yes,yes,P2,TBD,reference_only,DELETED,no matching repository legacy Markdown snapshot; excluded from implementation without a separate Owner re-evaluation
LX-6D84E6D8DCE8,Amazon,Other,补货建议,批量设置规则 - ASIN,/erp/sc/routing/fbaSug/asin/setConfigs,POST,UNVERIFIED,,docs/integrations/lingxing-walmart-openapi/normalized/deleted_interfaces.csv#LX-6D84E6D8DCE8,NONE,NONE,no verification row,DELETED,yes,yes,P2,TBD,reference_only,DELETED,no matching repository legacy Markdown snapshot; excluded from implementation without a separate Owner re-evaluation
LX-9BF0C09F6E66,Amazon,Other,亚马逊源表数据,报告导出 - 创建导出任务,/basicOpen/report/create/reportExportTask,POST,UNVERIFIED,,docs/integrations/lingxing-walmart-openapi/normalized/deleted_interfaces.csv#LX-9BF0C09F6E66,NONE,NONE,no verification row,DELETED,yes,yes,P2,TBD,reference_only,DELETED,no matching repository legacy Markdown snapshot; excluded from implementation without a separate Owner re-evaluation
LX-86C8BA75BA4C,Amazon,Other,VC,查询VC发货单列表,/basicOpen/openapi/getInvoice/page/list,POST,UNVERIFIED,,docs/integrations/lingxing-walmart-openapi/normalized/deleted_interfaces.csv#LX-86C8BA75BA4C,NONE,NONE,no verification row,DELETED,yes,yes,P2,TBD,reference_only,DELETED,no matching repository legacy Markdown snapshot; excluded from implementation without a separate Owner re-evaluation
LX-3BF1A3763CCE,Amazon,Other,VC,查询VC发货单详情,/basicOpen/openapi/getInvoice/detail,POST,UNVERIFIED,,docs/integrations/lingxing-walmart-openapi/normalized/deleted_interfaces.csv#LX-3BF1A3763CCE,NONE,NONE,no verification row,DELETED,yes,yes,P2,TBD,reference_only,DELETED,no matching repository legacy Markdown snapshot; excluded from implementation without a separate Owner re-evaluation
LX-09D9FC0B390B,Lingxing ERP (platform scope unverified),Other,采购,编辑采购计划备注（批量）,/basicOpen/purchase/planModifyRemark,POST,UNVERIFIED,,docs/integrations/lingxing-walmart-openapi/normalized/interfaces.csv#LX-09D9FC0B390B,docs/integrations/lingxing-walmart-openapi/normalized/request_params.csv#LX-09D9FC0B390B (3 rows),docs/integrations/lingxing-walmart-openapi/normalized/response_fields.csv#LX-09D9FC0B390B (7 rows),doc=文档已收录; tested=未验证; phase1=待评估,DO_NOT_USE,yes,no,P2,采购,reference_only,DO_NOT_USE,no matching repository legacy Markdown snapshot; excluded from implementation without a separate Owner re-evaluation
LX-D4AEBED1B7C5,Lingxing ERP (platform scope unverified),Other,目标管理,负责人维度-删除目标,/bd/goal/management/open/user/batchDelete,POST,UNVERIFIED,,docs/integrations/lingxing-walmart-openapi/normalized/interfaces.csv#LX-D4AEBED1B7C5,docs/integrations/lingxing-walmart-openapi/normalized/request_params.csv#LX-D4AEBED1B7C5 (3 rows),docs/integrations/lingxing-walmart-openapi/normalized/response_fields.csv#LX-D4AEBED1B7C5 (4 rows),doc=文档已收录; tested=未验证; phase1=待评估,DO_NOT_USE,yes,no,P2,运营,reference_only,DO_NOT_USE,no matching repository legacy Markdown snapshot; excluded from implementation without a separate Owner re-evaluation
LX-5852A627B6FE,Lingxing ERP (platform scope unverified),Other,授权,续约接口令牌,/api/auth-server/oauth/refresh,POST,UNVERIFIED,,docs/integrations/lingxing-walmart-openapi/normalized/interfaces.csv#LX-5852A627B6FE,docs/integrations/lingxing-walmart-openapi/normalized/request_params.csv#LX-5852A627B6FE (2 rows),docs/integrations/lingxing-walmart-openapi/normalized/response_fields.csv#LX-5852A627B6FE (6 rows),doc=文档已收录; tested=未验证; phase1=待评估,READY_FOR_PRP,no,no,P3,工作台,contract_reference,AUTH_UNKNOWN,no matching repository legacy Markdown snapshot; structurally eligible for PRP only; not provider-verified or call-authorized
LX-81721F0D55C3,Lingxing ERP (platform scope unverified),Other,目标管理,负责人维度-新增/更新目标,/bd/goal/management/open/user/batchOperate,POST,UNVERIFIED,,docs/integrations/lingxing-walmart-openapi/normalized/interfaces.csv#LX-81721F0D55C3,docs/integrations/lingxing-walmart-openapi/normalized/request_params.csv#LX-81721F0D55C3 (18 rows),docs/integrations/lingxing-walmart-openapi/normalized/response_fields.csv#LX-81721F0D55C3 (6 rows),doc=文档已收录; tested=未验证; phase1=待评估,DO_NOT_USE,yes,no,P3,运营,reference_only,DO_NOT_USE,no matching repository legacy Markdown snapshot; excluded from implementation without a separate Owner re-evaluation
LX-F6A548F96FD0,Lingxing ERP (platform scope unverified),Product,产品,产品管理-查询透明计划商品列表,/basicOpen/product/getTransparencyProductList,POST,UNVERIFIED,,docs/integrations/lingxing-walmart-openapi/normalized/interfaces.csv#LX-F6A548F96FD0,docs/integrations/lingxing-walmart-openapi/normalized/request_params.csv#LX-F6A548F96FD0 (6 rows),docs/integrations/lingxing-walmart-openapi/normalized/response_fields.csv#LX-F6A548F96FD0 (22 rows),doc=文档已收录; tested=未验证; phase1=待评估,READY_FOR_PRP,no,no,P0,产品,candidate_source_read,AUTH_UNKNOWN,no matching repository legacy Markdown snapshot; structurally eligible for PRP only; not provider-verified or call-authorized
LX-75F4963569A6,Lingxing ERP (platform scope unverified),Product,产品,查询产品分类列表,/erp/sc/routing/data/local_inventory/category,POST,UNVERIFIED,,docs/integrations/lingxing-walmart-openapi/normalized/interfaces.csv#LX-75F4963569A6,docs/integrations/lingxing-walmart-openapi/normalized/request_params.csv#LX-75F4963569A6 (3 rows),docs/integrations/lingxing-walmart-openapi/normalized/response_fields.csv#LX-75F4963569A6 (10 rows),doc=文档已收录; tested=未验证; phase1=待评估,READY_FOR_PRP,no,no,P0,产品,candidate_source_read,AUTH_UNKNOWN,no matching repository legacy Markdown snapshot; structurally eligible for PRP only; not provider-verified or call-authorized
LX-82FF3AF996D2,Lingxing ERP (platform scope unverified),Product,产品,查询产品品牌列表,/erp/sc/data/local_inventory/brand,POST,UNVERIFIED,,docs/integrations/lingxing-walmart-openapi/normalized/interfaces.csv#LX-82FF3AF996D2,docs/integrations/lingxing-walmart-openapi/normalized/request_params.csv#LX-82FF3AF996D2 (2 rows),docs/integrations/lingxing-walmart-openapi/normalized/response_fields.csv#LX-82FF3AF996D2 (9 rows),doc=文档已收录; tested=未验证; phase1=待评估,READY_FOR_PRP,no,no,P0,产品,candidate_source_read,AUTH_UNKNOWN,no matching repository legacy Markdown snapshot; structurally eligible for PRP only; not provider-verified or call-authorized
LX-226730376E6B,Lingxing ERP (platform scope unverified),Product,产品,查询产品标签,/label/operation/v1/label/product/list,GET,UNVERIFIED,,docs/integrations/lingxing-walmart-openapi/normalized/interfaces.csv#LX-226730376E6B,NONE,docs/integrations/lingxing-walmart-openapi/normalized/response_fields.csv#LX-226730376E6B (10 rows),doc=文档已收录; tested=未验证; phase1=待评估,PARTIAL_CONTRACT,no,no,P0,产品,candidate_source_read,MISSING_REQUEST_PARAMS,no matching repository legacy Markdown snapshot; path/method present but parameter or field evidence is incomplete
LX-BD16C6D25A0D,Lingxing ERP (platform scope unverified),Product,产品,查询产品辅料列表,/erp/sc/routing/data/local_inventory/productAuxList,POST,UNVERIFIED,,docs/integrations/lingxing-walmart-openapi/normalized/interfaces.csv#LX-BD16C6D25A0D,docs/integrations/lingxing-walmart-openapi/normalized/request_params.csv#LX-BD16C6D25A0D (2 rows),docs/integrations/lingxing-walmart-openapi/normalized/response_fields.csv#LX-BD16C6D25A0D (43 rows),doc=文档已收录; tested=未验证; phase1=待评估,READY_FOR_PRP,no,no,P0,产品,candidate_source_read,AUTH_UNKNOWN,no matching repository legacy Markdown snapshot; structurally eligible for PRP only; not provider-verified or call-authorized
LX-DA189364D1B7,Lingxing ERP (platform scope unverified),Product,产品,查询捆绑产品关系列表,/erp/sc/routing/data/local_inventory/bundledProductList,POST,UNVERIFIED,,docs/integrations/lingxing-walmart-openapi/normalized/interfaces.csv#LX-DA189364D1B7,docs/integrations/lingxing-walmart-openapi/normalized/request_params.csv#LX-DA189364D1B7 (2 rows),docs/integrations/lingxing-walmart-openapi/normalized/response_fields.csv#LX-DA189364D1B7 (16 rows),doc=文档已收录; tested=未验证; phase1=待评估,READY_FOR_PRP,no,no,P0,产品,candidate_source_read,AUTH_UNKNOWN,no matching repository legacy Markdown snapshot; structurally eligible for PRP only; not provider-verified or call-authorized
LX-6F96FE519F29,Lingxing ERP (platform scope unverified),Product,产品,查询操作日志,/basicOpen/product/getPagingLogLists,POST,UNVERIFIED,,docs/integrations/lingxing-walmart-openapi/normalized/interfaces.csv#LX-6F96FE519F29,docs/integrations/lingxing-walmart-openapi/normalized/request_params.csv#LX-6F96FE519F29 (5 rows),docs/integrations/lingxing-walmart-openapi/normalized/response_fields.csv#LX-6F96FE519F29 (12 rows),doc=文档已收录; tested=未验证; phase1=待评估,READY_FOR_PRP,no,no,P0,产品,candidate_source_read,AUTH_UNKNOWN,no matching repository legacy Markdown snapshot; structurally eligible for PRP only; not provider-verified or call-authorized
LX-3F1F087FF8A1,Lingxing ERP (platform scope unverified),Product,产品,查询本地产品列表,/erp/sc/routing/data/local_inventory/productList,POST,HTTPS,old-system/source/docs/lingxing/ProductLists.md,docs/integrations/lingxing-walmart-openapi/normalized/interfaces.csv#LX-3F1F087FF8A1,docs/integrations/lingxing-walmart-openapi/normalized/request_params.csv#LX-3F1F087FF8A1 (8 rows),docs/integrations/lingxing-walmart-openapi/normalized/response_fields.csv#LX-3F1F087FF8A1 (67 rows),doc=文档已收录; tested=未验证; phase1=待评估,READY_FOR_PRP,no,no,P0,产品,candidate_source_read,AUTH_UNKNOWN,structurally eligible for PRP only; not provider-verified or call-authorized
LX-95A42DA552D3,Lingxing ERP (platform scope unverified),Product,统计,查询采购报表列表 - 产品,/basicOpen/report/purchase/product/list,POST,UNVERIFIED,,docs/integrations/lingxing-walmart-openapi/normalized/interfaces.csv#LX-95A42DA552D3,docs/integrations/lingxing-walmart-openapi/normalized/request_params.csv#LX-95A42DA552D3 (8 rows),docs/integrations/lingxing-walmart-openapi/normalized/response_fields.csv#LX-95A42DA552D3 (43 rows),doc=文档已收录; tested=未验证; phase1=待评估,READY_FOR_PRP,no,no,P0,产品; 运营; 采购,candidate_source_read,AUTH_UNKNOWN,no matching repository legacy Markdown snapshot; structurally eligible for PRP only; not provider-verified or call-authorized
LX-8DD1FB86D648,Lingxing ERP (platform scope unverified),Product,工具,查询预警消息列表-商品,/basicOpen/settings/warningMessage/goodsList,POST,UNVERIFIED,,docs/integrations/lingxing-walmart-openapi/normalized/interfaces.csv#LX-8DD1FB86D648,docs/integrations/lingxing-walmart-openapi/normalized/request_params.csv#LX-8DD1FB86D648 (9 rows),docs/integrations/lingxing-walmart-openapi/normalized/response_fields.csv#LX-8DD1FB86D648 (32 rows),doc=文档已收录; tested=未验证; phase1=待评估,READY_FOR_PRP,no,no,P0,运营,candidate_source_read,AUTH_UNKNOWN,no matching repository legacy Markdown snapshot; structurally eligible for PRP only; not provider-verified or call-authorized
LX-320D9D20B37C,Lingxing ERP (platform scope unverified),Product,基础数据,下载附件,/erp/sc/routing/common/file/download,POST,UNVERIFIED,,docs/integrations/lingxing-walmart-openapi/normalized/interfaces.csv#LX-320D9D20B37C,docs/integrations/lingxing-walmart-openapi/normalized/request_params.csv#LX-320D9D20B37C (1 rows),docs/integrations/lingxing-walmart-openapi/normalized/response_fields.csv#LX-320D9D20B37C (10 rows),doc=文档已收录; tested=未验证; phase1=待评估,READY_FOR_PRP,no,no,P1,产品,candidate_source_read,AUTH_UNKNOWN,no matching repository legacy Markdown snapshot; structurally eligible for PRP only; not provider-verified or call-authorized
LX-07FB91F93A00,Amazon,Product,统计,查询产品表现,/bd/productPerformance/openApi/asinList,POST,UNVERIFIED,,docs/integrations/lingxing-walmart-openapi/normalized/deleted_interfaces.csv#LX-07FB91F93A00,NONE,NONE,no verification row,DELETED,yes,yes,P1,TBD,reference_only,DELETED,no matching repository legacy Markdown snapshot; excluded from implementation without a separate Owner re-evaluation
LX-7D9505D63FEB,Amazon,Product,补货建议,查询建议信息-MSKU,/erp/sc/routing/fbaSug/msku/getInfo,POST,UNVERIFIED,,docs/integrations/lingxing-walmart-openapi/normalized/deleted_interfaces.csv#LX-7D9505D63FEB,NONE,NONE,no verification row,DELETED,yes,yes,P1,TBD,reference_only,DELETED,no matching repository legacy Markdown snapshot; excluded from implementation without a separate Owner re-evaluation
LX-6D538A2534F5,Amazon,Product,补货建议,查询规则 - MSKU,/erp/sc/routing/fbaSug/msku/getConfig,POST,UNVERIFIED,,docs/integrations/lingxing-walmart-openapi/normalized/deleted_interfaces.csv#LX-6D538A2534F5,NONE,NONE,no verification row,DELETED,yes,yes,P1,TBD,reference_only,DELETED,no matching repository legacy Markdown snapshot; excluded from implementation without a separate Owner re-evaluation
LX-F6890246F185,Lingxing ERP (platform scope unverified),Product,产品,创建产品标签,/label/operation/v1/label/product/create,POST,UNVERIFIED,,docs/integrations/lingxing-walmart-openapi/normalized/interfaces.csv#LX-F6890246F185,docs/integrations/lingxing-walmart-openapi/normalized/request_params.csv#LX-F6890246F185 (1 rows),docs/integrations/lingxing-walmart-openapi/normalized/response_fields.csv#LX-F6890246F185 (7 rows),doc=文档已收录; tested=未验证; phase1=待评估,DO_NOT_USE,yes,no,P2,产品,reference_only,DO_NOT_USE,no matching repository legacy Markdown snapshot; excluded from implementation without a separate Owner re-evaluation
LX-147DA91911E3,Lingxing ERP (platform scope unverified),Product,产品,删除产品标签,/label/operation/v1/label/product/unmarkLabel,POST,UNVERIFIED,,docs/integrations/lingxing-walmart-openapi/normalized/interfaces.csv#LX-147DA91911E3,docs/integrations/lingxing-walmart-openapi/normalized/request_params.csv#LX-147DA91911E3 (4 rows),docs/integrations/lingxing-walmart-openapi/normalized/response_fields.csv#LX-147DA91911E3 (5 rows),doc=文档已收录; tested=未验证; phase1=待评估,DO_NOT_USE,yes,no,P2,产品,reference_only,DO_NOT_USE,no matching repository legacy Markdown snapshot; excluded from implementation without a separate Owner re-evaluation
LX-E9A089D7A679,Amazon,Product,补货建议,单个设置规则-MSKU,/erp/sc/routing/fbaSug/msku/setConfig,POST,UNVERIFIED,,docs/integrations/lingxing-walmart-openapi/normalized/deleted_interfaces.csv#LX-E9A089D7A679,NONE,NONE,no verification row,DELETED,yes,yes,P2,TBD,reference_only,DELETED,no matching repository legacy Markdown snapshot; excluded from implementation without a separate Owner re-evaluation
LX-8682BCB2E674,Amazon,Product,补货建议,批量设置规则 - MSKU,/erp/sc/routing/fbaSug/msku/setConfigs,POST,UNVERIFIED,,docs/integrations/lingxing-walmart-openapi/normalized/deleted_interfaces.csv#LX-8682BCB2E674,NONE,NONE,no verification row,DELETED,yes,yes,P2,TBD,reference_only,DELETED,no matching repository legacy Markdown snapshot; excluded from implementation without a separate Owner re-evaluation
LX-2046A9CB4520,Lingxing ERP (platform scope unverified),Product,产品,标记产品标签,/label/operation/v1/label/product/mark,POST,UNVERIFIED,,docs/integrations/lingxing-walmart-openapi/normalized/interfaces.csv#LX-2046A9CB4520,docs/integrations/lingxing-walmart-openapi/normalized/request_params.csv#LX-2046A9CB4520 (4 rows),docs/integrations/lingxing-walmart-openapi/normalized/response_fields.csv#LX-2046A9CB4520 (5 rows),doc=文档已收录; tested=未验证; phase1=待评估,DO_NOT_USE,yes,no,P2,产品,reference_only,DO_NOT_USE,no matching repository legacy Markdown snapshot; excluded from implementation without a separate Owner re-evaluation
LX-90CFB48DDD46,Lingxing ERP (platform scope unverified),Product,产品,产品启用、禁用,/basicOpen/product/productManager/product/operate/batch,POST,UNVERIFIED,,docs/integrations/lingxing-walmart-openapi/normalized/interfaces.csv#LX-90CFB48DDD46,docs/integrations/lingxing-walmart-openapi/normalized/request_params.csv#LX-90CFB48DDD46 (2 rows),docs/integrations/lingxing-walmart-openapi/normalized/response_fields.csv#LX-90CFB48DDD46 (7 rows),doc=文档已收录; tested=未验证; phase1=待评估,DO_NOT_USE,yes,no,P3,产品,reference_only,DO_NOT_USE,no matching repository legacy Markdown snapshot; excluded from implementation without a separate Owner re-evaluation
