interface_id,verification_status,level_1_module,level_2_module,level_3_module,interface_name,http_method,api_path,purpose,token_bucket_capacity,is_read,is_write,has_side_effect,pagination_method,max_page_size_or_length,returns_total,supports_incremental_sync,incremental_time_fields,max_query_range,recommended_sync_strategy,request_param_count,request_fields,response_field_count,response_top_fields,directory_chain,system_modules,document_path,remarks,source_package,source_file,page_interface_included
LX-001128D990D5,OFFICIAL_VERIFIED,工具,,,查询竞品监控列表,POST,/basicOpen/tool/competitiveMonitor/list,查询竞品监控列表,1,是,否,否,offset/length,200,是,是,"update_time_start, update_time_end",,按日期分段增量,7,"length, levels, offset, search_field, search_value, update_time_end, update_time_start",48,"code, data, error_details, message, request_id, response_time, total",工具 / 查询竞品监控列表,工作台,/docs/Tools/CompetitiveMonitorList.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-8DD1FB86D648,OFFICIAL_VERIFIED,工具,,,查询预警消息列表-商品,POST,/basicOpen/settings/warningMessage/goodsList,查询预警消息列表-商品,1,是,否,否,offset/length,200,是,是,"start_date, end_date",不超过90天,按店铺循环 + 按日期分段增量,9,"end_date, length, model_id_list, offset, search_field, search_value, show_status, sids, start_date",32,"code, data, error_details, message, request_id, response_time, total",工具 / 查询预警消息列表-商品,运营,/docs/Tools/warningMessageGoodsList.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-8F9A0C4E13C0,OFFICIAL_VERIFIED,工具,,,查询预警消息列表-库存,POST,/basicOpen/settings/warningMessage/inventoryList,查询预警消息列表-库存,1,是,否,否,offset/length,200,是,是,"start_date, end_date",不超过90天,按店铺循环 + 按日期分段增量,7,"end_date, length, model_id_list, offset, product_type_list, show_status, start_date",22,"code, data, error_details, message, request_id, response_time, total",工具 / 查询预警消息列表-库存,"仓库, 运营",/docs/Tools/warningMessageInventoryList.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-5852A627B6FE,OFFICIAL_VERIFIED,授权,,,续约接口令牌,POST,/api/auth-server/oauth/refresh,给 access_token 延续有效期，每个refresh_token 只能使用一次,100,否,否,否,无,,否,否,,,全量 / 人工确认,2,"appId, refreshToken",6,"code, data, msg",授权 / 续约接口令牌,工作台,/docs/Authorization/RefreshToken.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-9118DDA102D0,OFFICIAL_VERIFIED,授权,,,获取 access-token和refresh-token,POST,/api/auth-server/oauth/access-token,获取 access-token和refresh-token,100,是,否,否,无,,否,否,,,全量 / 人工确认,2,"appId, appSecret",6,"code, data, msg",授权 / 获取接口令牌-access_token,工作台,/docs/Authorization/GetToken.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-EE2593BAC4F5,OFFICIAL_VERIFIED,物流,,,FBM物流对账-确认/批量确认,POST,/basicOpen/logistics/logisticsBill/confirm,对FBM物流账单进行确认或批量确认操作,1,否,是,是,无,,否,否,,,全量 / 人工确认,2,"isBatchConfirm, woIds",5,"code, error_details, message, request_id, response_time",物流 / FBM物流对账-确认/批量确认,财务,/docs/Logistics/LogisticsBillConfirm.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-081EC270CC8F,OFFICIAL_VERIFIED,物流,,,头程对账列表,POST,/basicOpen/logistics/headLogisticsReconciliation/list,查询头程物流对账列表，对应系统【供应链】>【头程物流对账】数据,1,是,否,否,offset/length,200,是,是,"searchFieldTime, startDate, endDate",,按店铺循环 + 按日期分段增量,17,"businessCodeArr, coeffVariation, endDate, length, logisticsChannelId, logisticsProviderId, offset, payStatus, searchField, searchFieldTime, searchValue, seniorSearchList, shippingMethodIds, sidsArr, startDate",36,"code, data, error_details, message, request_id, response_time, total",物流 / 头程对账列表,工作台,/docs/Logistics/HeadLogisticsReconciliationList.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-F83A1BAC3521,OFFICIAL_VERIFIED,物流,,,批量添加头程物流商,POST,/erp/sc/routing/tms/FirstVessel/addProviders,支持批量创建头程物流商到领星ERP,1,否,是,是,无,,是,否,,,全量 / 人工确认,4,"providersData, code, logistics_provider_name, remark",8,"code, data, error_details, message, request_id, response_time, total",物流 / 批量添加头程物流商,工作台,/docs/Logistics/AddProviders.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-AF600FDF4D6E,OFFICIAL_VERIFIED,物流,,,批量添加头程物流方式,POST,/erp/sc/routing/tms/FirstVessel/addChannels,支持批量添加头程物流方式到领星ERP，对应系统功能【物流】>【头程物流】>【物流渠道】,1,否,是,是,无,,是,否,,,全量 / 人工确认,9,"channelsData, billing, billing_type, channel_name, logistics_provider_id, remark, valid_period, volume_calc_param, zip_code",8,"code, data, error_details, message, request_id, response_time, total",物流 / 批量添加头程物流方式,工作台,/docs/Logistics/AddChannels.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-E95A3442D310,OFFICIAL_VERIFIED,物流,,,查询头程物流渠道列表,POST,/erp/sc/data/local_inventory/channelList,对应系统【物流】-》【头程物流】-》【物流渠道】数据,1,是,否,否,offset/length,,是,否,,,全量后分页,2,"length, offset",32,"code, data, error_details, message, request_id, response_time, total",物流 / 查询头程物流渠道列表,工作台,/docs/Logistics/ChannelList.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-043952293C81,OFFICIAL_VERIFIED,物流,,,查询已启用的自发货物流方式,POST,/erp/sc/routing/wms/WmsLogistics/listUsedLogisticsType,支持查询已启用的自发货物流方式，对应系统【物流】>【物流管理】当中的 API 物流、三方仓物流、平台物流、自定义物流列表,1,否,是,是,其他,,是,否,,,全量后分页,4,"param, length, page, provider_type",13,"code, data, error_details, message, request_id, response_time, total",物流 / 查询已启用的自发货物流方式,工作台,/docs/Logistics/listUsedLogisticsType.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-725F26FDC523,OFFICIAL_VERIFIED,物流,,,查询物流-头程物流商,POST,/basicOpen/logistics/headLogisticsProvider/query/list,支持查询物流-头程物流商，默认返回已启用现结api对接的物流商。,1,是,否,否,其他,,是,否,,,全量后分页,8,"search, enabled, isAuth, length, page, payMethod, searchField, searchValue",25,"code, data, error_details, message, request_id, response_time, total",物流 / 查询头程物流商列表,工作台,/docs/Logistics/QueryHeadLogisticsProvider.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-7F9838344C2B,OFFICIAL_VERIFIED,物流,,,查询运输方式列表,POST,/basicOpen/businessConfig/transportMethod/list,支持查询自定义运输方式，对应系统【设置】>【业务配置】>【物流】当中的运输方式,1,是,否,否,无,,是,否,,,全量 / 人工确认,0,,19,"code, data, error_details, message, request_id, response_time, total",物流 / 查询运输方式列表,工作台,/docs/Logistics/transportMethodList.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-65E684431831,OFFICIAL_VERIFIED,目标管理,,,店铺维度-删除目标,POST,/bd/goal/management/open/store/batchDelete,店铺维度-删除目标,10,否,是,是,无,,否,否,,,全量 / 人工确认,2,"assessYear, sids",4,"code, data, msg, traceId",目标管理 / 店铺维度-批量删除目标,运营,/docs/TargetManage/StoreBatchDelete.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-532ADAD560E1,OFFICIAL_VERIFIED,目标管理,,,店铺维度-新增/更新目标,POST,/bd/goal/management/open/store/batchOperate,店铺维度-新增/更新目标,10,否,否,否,无,,否,否,,,全量 / 人工确认,17,"assessYear, currencyCode, goalList, amount1, amount10, amount11, amount12, amount2, amount3, amount4, amount5, amount6, amount7, amount8, amount9, sid, operateType",6,"code, data, msg, traceId",目标管理 / 店铺维度-批量新增/更新目标,运营,/docs/TargetManage/StoreBatchOperate.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-C3C3157EC484,OFFICIAL_VERIFIED,目标管理,,,店铺维度-查询目标,POST,/bd/goal/management/open/store/batchSelect,店铺维度-查询目标,10,是,否,否,无,,否,否,,,全量 / 人工确认,1,assessYear,55,"code, data, msg, traceId",目标管理 / 店铺维度-批量查询目标,运营,/docs/TargetManage/StoreBatchSelect.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-D4AEBED1B7C5,OFFICIAL_VERIFIED,目标管理,,,负责人维度-删除目标,POST,/bd/goal/management/open/user/batchDelete,负责人维度-删除目标,10,否,是,是,无,,否,否,,,全量 / 人工确认,3,"assessType, assessYear, uidList",4,"code, data, msg, traceId",目标管理 / 组织维度-批量删除目标,运营,/docs/TargetManage/UserBatchDelete.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-81721F0D55C3,OFFICIAL_VERIFIED,目标管理,,,负责人维度-新增/更新目标,POST,/bd/goal/management/open/user/batchOperate,负责人维度-新增/更新目标,10,否,否,否,无,,否,否,,,全量 / 人工确认,18,"assessType, assessYear, currencyCode, operateType, userGoalList, uid, value1, value10, value11, value12, value2, value3, value4, value5, value6, value7, value8, value9",6,"code, data, msg, traceId",目标管理 / 组织维度-批量新增/更新目标,运营,/docs/TargetManage/UserBatchOperate.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-CEFFEEDBFB8D,OFFICIAL_VERIFIED,目标管理,,,负责人维度-查询目标,POST,/bd/goal/management/open/user/batchSelect,负责人维度-查询目标,10,是,否,否,无,,否,否,,,全量 / 人工确认,2,"assessType, assessYear",59,"code, data, msg, traceId",目标管理 / 组织维度-批量查询目标,运营,/docs/TargetManage/UserBatchSelect.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-7A8CF9DA594A,OFFICIAL_VERIFIED,统计,,,创建报告,POST,/openReport/report/task/createReport,此接口为异步创建,1,否,是,是,无,,否,是,"dataStartTime, dataEndTime",,按店铺循环 + 按日期分段增量,6,"dataEndTime, dataStartTime, mids, reportOptions, reportType, sids",7,"code, data, error_details, message, request_id, response_time",统计 / 创建报告,运营,/docs/Statistics/CreateReport.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-F8006AE8F077,OFFICIAL_VERIFIED,统计,,,创建移除订单,POST,/erp/sc/statistic/removalOrder/createAndCommit,创建移除订单,1,否,是,是,无,,是,否,,,全量 / 人工确认,19,"lists, address_line1, address_line2, address_line3, city, country_code, items, msku, sellable_quantity, unsellable_quantity, name, order_type, phone, postal_code, remark, removal_no, sid, state_or_region, sys_wid",7,"code, data, error_details, message, request_id, response_time, total",统计 / 创建移除订单,"销售, 运营",/docs/Statistics/CreateRemovalOrder.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-0070B9951962,OFFICIAL_VERIFIED,统计,,,库存报表-本地仓-历史报表-明细,POST,/erp/sc/routing/inventoryLog/WareHouseReport/getLocalWareHouseDetailList,库存报表-本地仓-历史报表-明细,1,是,否,否,offset/length,,是,是,"start_date, end_date",,按日期分段增量,5,"end_date, length, offset, start_date, sys_wid",62,"code, data, error_details, message, request_id, response_time, total",统计 / 库存报表-本地仓-历史报表-明细,运营,/docs/Statistics/LocalDetailList.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-171BF687A225,OFFICIAL_VERIFIED,统计,,,库存报表-本地仓-历史报表-汇总,POST,/erp/sc/routing/inventoryLog/WareHouseReport/getLocalWareHouseSummaryList,库存报表-本地仓-历史报表-汇总,1,是,否,否,无,,是,是,"start_date, end_date",,按日期分段增量,3,"end_date, start_date, sys_wid",50,"code, data, error_details, message, request_id, response_time, total",统计 / 库存报表-本地仓-历史报表-汇总,运营,/docs/Statistics/LocalAggregateList.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-FCDF84763AAF,OFFICIAL_VERIFIED,统计,,,库存报表-本地仓-新报表-明细,POST,/inventory/center/openapi/storageReport/local/detail/page,库存报表-本地仓-新报表-明细,3,是,否,否,offset/length,,是,是,"start_date, end_date",,按日期分段增量,5,"end_date, length, offset, start_date, sys_wid",80,"code, data, message, request_id, response_time, total",统计 / 库存报表-本地仓-新报表-明细,运营,/docs/Statistics/LocalDetailListNew.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-5891B9352423,OFFICIAL_VERIFIED,统计,,,库存报表-本地仓-新报表-汇总,POST,/inventory/center/openapi/storageReport/local/aggregate/list,库存报表-本地仓-新报表-汇总,3,是,否,否,无,,否,是,"start_date, end_date",,按日期分段增量,3,"end_date, start_date, sys_wid",67,"code, data, error_details, message, request_id, response_time",统计 / 库存报表-本地仓-新报表-汇总,运营,/docs/Statistics/LocalAggregateListNew.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-3D1F244FB7C8,OFFICIAL_VERIFIED,统计,,,库存报表-海外仓-历史报表-明细,POST,/erp/sc/routing/inventoryLog/WareHouseReport/getOverSeaDetailList,库存报表-海外仓-历史报表-明细,1,是,否,否,offset/length,,是,是,"start_date, end_date",,按日期分段增量,5,"end_date, length, offset, start_date, sys_wid",64,"code, data, error_details, message, request_id, response_time, total",统计 / 库存报表-海外仓-历史报表-明细,运营,/docs/Statistics/OverseasDetailList.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-A5CE884A505B,OFFICIAL_VERIFIED,统计,,,库存报表-海外仓-历史报表-汇总,POST,/erp/sc/routing/inventoryLog/WareHouseReport/getOverSeaSummaryList,库存报表-海外仓-历史报表-汇总,1,是,否,否,无,,是,是,"start_date, end_date",,按日期分段增量,3,"end_date, start_date, sys_wid",55,"code, data, error_details, message, request_id, response_time, total",统计 / 库存报表-海外仓-历史报表-汇总,运营,/docs/Statistics/OverseasAggregateList.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-8116408E9FBA,OFFICIAL_VERIFIED,统计,,,库存报表-海外仓-新报表-明细,POST,/inventory/center/openapi/storageReport/overseas/detail/page,库存报表-海外仓-新报表-明细,3,是,否,否,offset/length,,是,是,"start_date, end_date",,按日期分段增量,5,"end_date, length, offset, start_date, sys_wid",85,"code, data, error_details, message, request_id, response_time, total",统计 / 库存报表-海外仓-新报表-明细,运营,/docs/Statistics/OverseasDetailListNew.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-CD4E8AC1BDC2,OFFICIAL_VERIFIED,统计,,,库存报表-海外仓-新报表-汇总,POST,/inventory/center/openapi/storageReport/overseas/aggregate/list,库存报表-海外仓-新报表-汇总,3,是,否,否,无,,否,是,"start_date, end_date",,按日期分段增量,3,"end_date, start_date, sys_wid",71,"code, data, error_details, message, request_id, response_time",统计 / 库存报表-海外仓-新报表-汇总,运营,/docs/Statistics/OverseasAggregateListNew.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-3D58C3293860,OFFICIAL_VERIFIED,统计,,,查询利润统计-MSKU,POST,/bd/profit/statistics/open/msku/list,支持查询新版利润统计的MSKU维度,10,是,否,否,offset/length,10000,是,是,"startDate, endDate",,按店铺循环 + 按日期分段增量,9,"currencyCode, endDate, length, mids, offset, searchField, searchValue, sids, startDate",199,"code, data, msg",统计 / 查询利润统计-MSKU,"财务, 产品, 运营",/docs/Statistics/statisticsOpenMSKU.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
